rank,category,match_score,skills_found,missing_skills
2083,AVIATION,0.0065712639324855765,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2084,ADVOCATE,0.006564676834970718,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
2085,BUSINESS-DEVELOPMENT,0.0065443467572069685,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2086,DESIGNER,0.006539411881240513,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2087,APPAREL,0.006535613705834868,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2088,AGRICULTURE,0.006522038734617414,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2089,FITNESS,0.006517857882512271,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2090,ARTS,0.0065050256822526435,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2091,CONSTRUCTION,0.006477099066735736,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2092,FINANCE,0.006450287089697245,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2093,DESIGNER,0.006402316040942249,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2094,HEALTHCARE,0.006399840277799476,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2095,FINANCE,0.006385135472633362,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2096,ENGINEERING,0.0063660870957984615,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2097,ENGINEERING,0.006347905786716113,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2098,SALES,0.006346861991353486,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2099,HR,0.006345254304473519,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2100,BUSINESS-DEVELOPMENT,0.00634004114451223,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2101,HEALTHCARE,0.00633998538053538,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2102,HEALTHCARE,0.0063250907557047325,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2103,ENGINEERING,0.006308469221556914,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2104,AVIATION,0.006297757685288761,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2105,ENGINEERING,0.006248369653056524,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2106,PUBLIC-RELATIONS,0.006227202433123457,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2107,SALES,0.006222272657863777,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2108,APPAREL,0.006217561692103666,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2109,CHEF,0.0062172490958666195,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2110,ACCOUNTANT,0.006216698434793957,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2111,PUBLIC-RELATIONS,0.006201472037229142,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2112,HEALTHCARE,0.006190252705560106,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2113,BUSINESS-DEVELOPMENT,0.0061884573446533645,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2114,TEACHER,0.006167824112448973,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2115,ADVOCATE,0.006148943513127023,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2116,AGRICULTURE,0.0061313944050312,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2117,ACCOUNTANT,0.00609732054327705,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2118,ACCOUNTANT,0.0060920619589741615,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2119,BUSINESS-DEVELOPMENT,0.006069432339184991,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2120,FITNESS,0.006056619873487487,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2121,SALES,0.006045841223488309,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2122,AUTOMOBILE,0.006043603229950546,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2123,APPAREL,0.006017078726757482,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2124,CHEF,0.006005879342422854,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2125,ARTS,0.0059986515834220735,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2126,FITNESS,0.005992778520608368,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2127,AVIATION,0.005989991851544861,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2128,ACCOUNTANT,0.005986521164811077,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2129,CONSTRUCTION,0.0059630521818094554,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2130,TEACHER,0.005945048716772876,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2131,HR,0.0059217971927257845,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2132,PUBLIC-RELATIONS,0.005906202794384972,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2133,APPAREL,0.005894327807140815,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2134,BANKING,0.005870189704605534,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2135,PUBLIC-RELATIONS,0.005851850933524485,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2136,SALES,0.0058511418304008096,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2137,HR,0.00584989608365576,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2138,CHEF,0.005839600926237167,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2139,CHEF,0.005838892613338807,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2140,CONSULTANT,0.005832959729138005,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2141,AUTOMOBILE,0.005818103411083598,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2142,ARTS,0.005809431939768021,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2143,CHEF,0.005803732940436153,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2144,FINANCE,0.0057911048904461335,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2145,HEALTHCARE,0.00578215824758338,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2146,ENGINEERING,0.005773715111552802,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2147,CONSULTANT,0.005771159028562031,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2148,HEALTHCARE,0.005768900046928861,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2149,DESIGNER,0.005763214843414242,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2150,FITNESS,0.005736324800042809,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2151,CONSTRUCTION,0.0057279996106611815,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2152,FITNESS,0.005725453182352886,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2153,SALES,0.005723312337331702,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2154,TEACHER,0.005714837692165771,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2155,CHEF,0.005711900436272785,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2156,FITNESS,0.005693676326617452,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2157,HEALTHCARE,0.005687618605689639,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2158,APPAREL,0.00568484085049529,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2159,HEALTHCARE,0.005671483702658069,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2160,DESIGNER,0.005653606967973777,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2161,ENGINEERING,0.005627404825490208,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2162,BUSINESS-DEVELOPMENT,0.0056233155869959105,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2163,HR,0.005616377171278464,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2164,SALES,0.005576983897523232,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2165,SALES,0.005562364264972629,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2166,FITNESS,0.005560437231959011,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2167,HEALTHCARE,0.0055604365311566345,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2168,SALES,0.005540193933742124,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2169,DESIGNER,0.0055340853626321615,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2170,BUSINESS-DEVELOPMENT,0.0055223018814414895,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2171,HR,0.005517968902364398,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2172,CHEF,0.005515157755128659,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2173,CONSULTANT,0.005507229136251731,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2174,BANKING,0.0054953705410585,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2175,BUSINESS-DEVELOPMENT,0.005491419202419305,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2176,ADVOCATE,0.00548730566922537,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2177,DIGITAL-MEDIA,0.005470419673671107,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2178,FINANCE,0.00544608526763708,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2179,AGRICULTURE,0.005441020949480532,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2180,CHEF,0.0054241242724102166,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2181,BUSINESS-DEVELOPMENT,0.005401084288914073,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2182,HEALTHCARE,0.005385964400290018,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2183,BUSINESS-DEVELOPMENT,0.005385684951051718,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2184,PUBLIC-RELATIONS,0.005383058633827729,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2185,TEACHER,0.005365237354870982,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2186,CHEF,0.005360968229905448,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2187,ENGINEERING,0.005357909621899847,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2188,DESIGNER,0.0053324850340974676,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2189,DESIGNER,0.005330306432346504,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2190,CHEF,0.005309871921471015,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2191,PUBLIC-RELATIONS,0.0053043631621735934,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2192,HR,0.0053011278742711825,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2193,AVIATION,0.0053001088846757645,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2194,DESIGNER,0.005291732562699382,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2195,AVIATION,0.005290548085372864,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2196,TEACHER,0.005289845442716132,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2197,HR,0.005288254822286461,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2198,CONSTRUCTION,0.005287051984190647,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2199,DESIGNER,0.005251786803435576,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2200,HR,0.005191194510598133,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2201,ACCOUNTANT,0.0051883167020512055,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2202,PUBLIC-RELATIONS,0.00516938242617351,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2203,FITNESS,0.005153250314169054,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2204,ACCOUNTANT,0.005137450749590802,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2205,PUBLIC-RELATIONS,0.0051166320067602,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2206,APPAREL,0.005099716961209974,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2207,BUSINESS-DEVELOPMENT,0.0050456698551324865,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2208,ENGINEERING,0.005028878405844199,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
2209,BUSINESS-DEVELOPMENT,0.005016717636422755,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
